CustomerID,Age,Gender,Region,SubscriptionType,TenureMonths,AvgMonthlyWatchHours,Churned,Cluster,PCA1,PCA2,SegmentName
CUST_0719,30,Female,West,Basic,40,47.5,1,2,-1.1386182278929728,1.504525670810389,New Low-Engagement Users
CUST_0720,67,Female,North,Standard,11,8.0,0,1,0.9707592512490736,-1.6618867789720744,At-Risk Mid-Tenure
CUST_0721,45,Female,West,Basic,46,19.7,0,1,0.7807271192168969,0.34559321853075975,At-Risk Mid-Tenure
CUST_0722,37,Male,North,Basic,8,28.2,0,3,-1.1442717640356292,-0.7835029873757279,Young High-Engagement
CUST_0723,45,Male,South,Basic,29,4.8,0,1,0.8156918604361266,-1.1109951320436116,At-Risk Mid-Tenure
CUST_0724,25,Female,West,Basic,30,1.2,0,3,0.19218571621163666,-1.2741877655315939,Young High-Engagement
CUST_0725,58,Female,West,Premium,56,33.9,0,1,1.0624573673725475,1.4931533279408544,At-Risk Mid-Tenure
CUST_0726,56,Male,South,Basic,10,32.4,0,0,-0.4853409631196218,-0.46791569977723263,Loyal Heavy Users
CUST_0727,18,Female,South,Premium,39,21.1,0,2,-0.5903113360382349,0.10326095899514,New Low-Engagement Users
CUST_0728,20,Female,South,Standard,28,25.0,0,3,-1.0325019494219312,-0.14569790670744523,Young High-Engagement
CUST_0729,30,Female,West,Standard,49,21.4,0,2,0.21075534684356015,0.5399710545216329,New Low-Engagement Users
CUST_0730,45,Male,East,Standard,36,2.2,0,1,1.152853668279934,-0.9573119134080681,At-Risk Mid-Tenure
CUST_0731,66,Female,East,Standard,13,17.4,0,0,0.6188031865786996,-1.1010219348390629,Loyal Heavy Users
CUST_0732,42,Female,East,Standard,32,9.7,0,1,0.5978986398302594,-0.7410380816959575,At-Risk Mid-Tenure
CUST_0733,50,Male,West,Basic,36,5.8,0,1,1.208370878163339,-0.768401212896174,At-Risk Mid-Tenure
CUST_0734,55,Male,South,Basic,37,47.9,0,0,-0.25235836570848486,1.4275256731510246,Loyal Heavy Users
CUST_0735,23,Other,West,Premium,26,30.4,1,3,-1.1960231246790565,0.05126152888760398,Young High-Engagement
CUST_0736,61,Male,South,Premium,22,36.7,0,0,-0.05938551370007367,0.24781364481551713,Loyal Heavy Users
CUST_0737,62,Female,West,Premium,4,16.5,0,0,0.19574496579220657,-1.5193407283986,Loyal Heavy Users
CUST_0738,49,Female,West,Standard,31,20.3,0,1,0.41863846150977535,-0.2335511743142556,At-Risk Mid-Tenure
CUST_0739,62,Male,South,Standard,18,12.6,1,1,0.8177490185273422,-1.1455867163235984,At-Risk Mid-Tenure
CUST_0740,64,Female,East,Standard,38,5.8,0,1,1.835931959789393,-0.6723650449498406,At-Risk Mid-Tenure
CUST_0741,38,Male,South,Standard,24,9.8,0,3,0.16781212737927742,-1.0673668859869472,Young High-Engagement
CUST_0742,33,Female,North,Basic,56,40.1,0,2,-0.18907746931370334,1.784430064038866,New Low-Engagement Users
CUST_0743,38,Male,North,Standard,23,34.2,0,3,-0.847403349412362,0.1377542016825222,Young High-Engagement
CUST_0744,28,Female,South,Basic,22,27.8,0,3,-1.0238519492950389,-0.24013593118900906,Young High-Engagement
CUST_0745,54,Male,West,Basic,2,24.3,0,3,-0.5052509094157819,-1.2109696247171056,Young High-Engagement
CUST_0746,53,Male,North,Premium,31,46.2,0,0,-0.4634064930189363,1.0931481337768796,Loyal Heavy Users
CUST_0747,52,Other,North,Basic,55,4.6,0,1,1.9679597145619088,-0.05012492024801479,At-Risk Mid-Tenure
CUST_0748,36,Male,West,Basic,11,14.7,0,3,-0.5413810783979934,-1.3511581830615151,Young High-Engagement
CUST_0749,37,Female,West,Basic,28,18.1,0,3,-0.07343848588723971,-0.48083089554155883,Young High-Engagement
CUST_0750,35,Male,East,Premium,46,39.3,0,2,-0.408895213724096,1.3363772057722811,New Low-Engagement Users
CUST_0751,64,Female,West,Standard,32,49.6,0,0,-0.1261400094801766,1.318849808081127,Loyal Heavy Users
CUST_0752,58,Male,South,Standard,5,12.8,0,3,0.21755029435446416,-1.6714219042650473,Young High-Engagement
CUST_0753,66,Other,South,Premium,38,43.8,0,0,0.3867517502484229,1.2702221082019205,Loyal Heavy Users
CUST_0754,31,Male,East,Premium,10,41.7,0,3,-1.8616378345387072,-0.018330131454502584,Young High-Engagement
CUST_0755,32,Male,North,Basic,40,12.0,0,1,0.370269160263908,-0.30633852072069384,At-Risk Mid-Tenure
CUST_0756,48,Male,North,Standard,46,20.6,1,1,0.8647471753931889,0.39459475864333327,At-Risk Mid-Tenure
CUST_0757,18,Male,West,Standard,24,21.1,0,3,-1.0885742259071975,-0.5105784015263717,Young High-Engagement
CUST_0758,20,Female,South,Standard,35,48.9,0,2,-1.7618543094555807,1.3612704906232735,New Low-Engagement Users
CUST_0759,33,Male,North,Basic,44,9.9,0,1,0.6277359119948694,-0.24887585443850538,At-Risk Mid-Tenure
CUST_0760,40,Female,East,Premium,48,40.2,0,2,-0.17827924418762942,1.4692512682225036,New Low-Engagement Users
CUST_0761,28,Male,East,Standard,23,17.4,0,3,-0.5720779196839426,-0.7303139055855556,Young High-Engagement
CUST_0762,29,Male,South,Basic,17,36.8,0,3,-1.5120715074643143,0.01587087287523223,Young High-Engagement
CUST_0763,27,Female,East,Standard,1,21.6,0,3,-1.511976356334741,-1.4171423375026195,Young High-Engagement
CUST_0764,49,Female,East,Basic,55,29.3,0,2,0.853646726398338,1.2081980896241848,New Low-Engagement Users
CUST_0765,33,Male,South,Basic,31,41.8,0,2,-1.087933509110088,0.8481789840671057,New Low-Engagement Users
CUST_0766,25,Male,West,Standard,31,40.4,0,2,-1.3522328099026197,0.7685755756673572,New Low-Engagement Users
CUST_0767,55,Male,West,Basic,42,43.5,0,0,0.09081086193314952,1.407442386296229,Loyal Heavy Users
CUST_0768,29,Female,East,Standard,57,3.9,0,1,1.1407169330605291,-0.02734048192543795,At-Risk Mid-Tenure
CUST_0769,41,Female,West,Standard,55,34.9,0,2,0.3076267020155346,1.4860662378608975,New Low-Engagement Users
CUST_0770,45,Male,West,Basic,42,7.9,0,1,1.1227576635897265,-0.42069218736691627,At-Risk Mid-Tenure
CUST_0771,25,Female,East,Premium,53,21.4,1,2,0.14322329736450068,0.6985933649904176,New Low-Engagement Users
CUST_0772,45,Female,West,Basic,56,27.9,1,2,0.7828866743523636,1.173571853795432,New Low-Engagement Users
CUST_0773,53,Female,East,Basic,34,20.7,0,1,0.6625144351765598,-0.08630180758021311,At-Risk Mid-Tenure
CUST_0774,43,Female,North,Basic,9,26.5,0,3,-0.8021537638966453,-0.8233130614340446,Young High-Engagement
CUST_0775,25,Male,South,Basic,22,49.8,0,2,-2.029501229788077,0.880305192551984,New Low-Engagement Users
CUST_0776,67,Male,South,Basic,13,7.6,0,1,1.053292630293903,-1.6004684769960513,At-Risk Mid-Tenure
CUST_0777,45,Male,West,Standard,25,34.1,0,0,-0.49638070084249536,0.2215881731670782,Loyal Heavy Users
CUST_0778,45,Male,West,Premium,48,20.4,0,1,0.8189900988403982,0.46318562226394083,At-Risk Mid-Tenure
CUST_0779,54,Female,West,Basic,18,7.5,0,1,0.7023592430610968,-1.4141393760883338,At-Risk Mid-Tenure
CUST_0780,58,Female,South,Standard,51,8.8,1,1,1.9065397605756287,0.006749340399134551,At-Risk Mid-Tenure
CUST_0781,53,Male,North,Standard,12,47.5,0,0,-1.1468590498054347,0.3820058519202122,Loyal Heavy Users
CUST_0782,44,Male,North,Premium,40,44.1,0,2,-0.44065641821988666,1.3450875488923348,New Low-Engagement Users
CUST_0783,34,Male,South,Standard,17,45.4,0,0,-1.6577833858596744,0.46011839955602724,Loyal Heavy Users
CUST_0784,26,Female,North,Basic,15,49.6,0,3,-2.213894317506952,0.5846469883959129,Young High-Engagement
CUST_0785,50,Male,South,Basic,42,11.2,0,1,1.1903486187698578,-0.24710169642515648,At-Risk Mid-Tenure
CUST_0786,37,Female,North,Standard,15,18.4,0,3,-0.5173400690703999,-0.9975047984234017,Young High-Engagement
CUST_0787,30,Male,East,Premium,15,33.8,0,3,-1.41768867579076,-0.21816283376158616,Young High-Engagement
CUST_0788,45,Male,East,Basic,55,24.7,0,2,0.8784557648595092,0.9692336610125677,New Low-Engagement Users
CUST_0789,65,Other,South,Basic,39,21.5,0,1,1.2773705792741574,0.17132885038933277,At-Risk Mid-Tenure
CUST_0790,46,Other,North,Premium,13,18.5,0,3,-0.22707582661909426,-1.0651205757630453,Young High-Engagement
CUST_0791,30,Male,West,Premium,17,30.1,0,3,-1.2023440984819456,-0.3252668370570377,Young High-Engagement
CUST_0792,63,Female,North,Premium,32,29.2,0,0,0.654794240008363,0.27606192017795406,Loyal Heavy Users
CUST_0793,52,Female,East,Standard,9,8.9,0,3,0.2668965030440182,-1.7129759553420627,Young High-Engagement
CUST_0794,23,Female,East,Basic,40,24.1,0,2,-0.47742910957011364,0.3024538644015332,New Low-Engagement Users
CUST_0795,35,Male,North,Standard,20,28.1,0,3,-0.8217977317525305,-0.29956550975001056,Young High-Engagement
CUST_0796,68,Female,North,Standard,26,28.9,0,0,0.6679649828016203,0.02027415206950043,Loyal Heavy Users
CUST_0797,22,Female,West,Basic,27,11.3,0,3,-0.43419091215173194,-0.8842161601768872,Young High-Engagement
CUST_0798,64,Female,West,Standard,21,37.4,1,0,-0.0005338199838950136,0.24567908784656667,Loyal Heavy Users
CUST_0799,42,Male,North,Standard,18,2.2,0,3,0.4346969083707088,-1.6969600574360533,Young High-Engagement
CUST_0800,19,Male,North,Basic,13,18.4,0,3,-1.305222873451747,-1.0975955149059633,Young High-Engagement
CUST_0801,27,Male,North,Standard,16,39.2,0,3,-1.7220398572070323,0.09548265113342362,Young High-Engagement
CUST_0802,47,Female,North,Standard,9,28.6,1,3,-0.7263482582184337,-0.712017045906878,Young High-Engagement
CUST_0803,67,Male,South,Premium,12,13.8,0,0,0.7705510348369699,-1.3247734365813817,Loyal Heavy Users
CUST_0804,62,Female,North,Basic,44,35.1,0,0,0.7758737970457666,1.0674172263404096,Loyal Heavy Users
CUST_0805,22,Other,West,Basic,38,28.8,0,2,-0.7730999352235047,0.4596115957967082,New Low-Engagement Users
CUST_0806,50,Male,East,Standard,19,40.0,0,0,-0.7327340275149071,0.2824180695080618,Loyal Heavy Users
CUST_0807,18,Female,South,Basic,7,37.0,0,3,-2.2931806684851628,-0.3942919029003135,Young High-Engagement
CUST_0808,35,Male,North,Standard,57,30.9,0,2,0.29456244048813573,1.3575602021909694,New Low-Engagement Users
CUST_0809,49,Female,East,Standard,35,24.9,0,1,0.36637780425836797,0.16504920190020295,At-Risk Mid-Tenure
CUST_0810,64,Male,South,Basic,48,7.5,1,1,2.099689329687255,-0.17632428370473996,At-Risk Mid-Tenure
CUST_0811,66,Female,East,Standard,18,13.8,0,1,0.9297757600957316,-1.0802513295068341,At-Risk Mid-Tenure
CUST_0812,28,Female,North,Standard,16,21.5,0,3,-0.9696084540113795,-0.807396076370429,Young High-Engagement
CUST_0813,38,Female,North,Basic,55,30.4,0,2,0.36849158939995375,1.2532221829067156,New Low-Engagement Users
CUST_0814,43,Female,West,Premium,39,26.2,0,2,0.20644576113800606,0.38904545003884483,New Low-Engagement Users
CUST_0815,42,Female,North,Premium,4,15.1,0,3,-0.5495195032662044,-1.611107782407033,Young High-Engagement
CUST_0816,39,Female,North,Standard,59,1.3,0,1,1.7125954178362481,-0.0681340121231611,At-Risk Mid-Tenure
CUST_0817,44,Female,South,Standard,25,25.3,0,3,-0.1822979361606915,-0.22881827802424456,Young High-Engagement
CUST_0818,66,Female,West,Standard,32,15.0,0,1,1.3465261427865265,-0.44605375473955355,At-Risk Mid-Tenure
CUST_0819,30,Male,South,Premium,40,37.0,0,2,-0.7160371425075654,0.9683183358556968,New Low-Engagement Users
CUST_0820,50,Female,East,Standard,13,2.2,0,3,0.5892527239249741,-1.8934640805374343,Young High-Engagement
CUST_0821,51,Female,North,Standard,45,29.7,0,1,0.5855340008010417,0.8214260696381365,At-Risk Mid-Tenure
CUST_0822,58,Female,East,Premium,17,47.1,0,0,-0.7642709393426962,0.5712602116708225,Loyal Heavy Users
CUST_0823,52,Male,South,Basic,49,9.5,0,1,1.5714500521011336,-0.0454305748110965,At-Risk Mid-Tenure
CUST_0824,18,Female,North,Premium,37,24.1,1,2,-0.7774838409880225,0.17461780662694565,New Low-Engagement Users
CUST_0825,38,Male,North,Basic,6,5.5,1,3,-0.25704632454373955,-2.023563789118016,Young High-Engagement
CUST_0826,65,Female,South,Basic,19,31.7,0,0,0.2025127193601925,-0.12623650492145821,Loyal Heavy Users
CUST_0827,23,Male,South,Basic,13,28.0,0,3,-1.5312610001916835,-0.6032942601254453,Young High-Engagement
CUST_0828,45,Female,South,Premium,57,21.0,0,1,1.0938003421683238,0.862129657717116,At-Risk Mid-Tenure
CUST_0829,34,Other,South,Premium,26,26.5,0,3,-0.5981796982445635,-0.13675118704951128,Young High-Engagement
CUST_0830,22,Male,South,Standard,14,44.9,0,3,-2.2182782232714695,0.29965319922615025,Young High-Engagement
CUST_0831,48,Other,North,Standard,31,10.6,0,1,0.768942462081757,-0.7299182542159804,At-Risk Mid-Tenure
CUST_0832,22,Male,South,Standard,54,2.1,0,2,0.8329438120453293,-0.2491250713889438,New Low-Engagement Users
CUST_0833,55,Female,North,Premium,4,43.2,0,0,-1.1593813804381634,-0.16293753659506816,Loyal Heavy Users
CUST_0834,20,Female,North,Standard,39,29.3,0,2,-0.8401661794377637,0.5240406281802517,New Low-Engagement Users
CUST_0835,40,Female,South,Basic,8,44.6,0,0,-1.68406188152351,0.057042713860438375,Loyal Heavy Users
CUST_0836,54,Female,South,Basic,25,30.3,0,0,0.017277282448775792,0.0366549194852268,Loyal Heavy Users
CUST_0837,54,Female,West,Standard,13,40.7,0,0,-0.7998895330662265,0.07668402949933147,Loyal Heavy Users
CUST_0838,27,Male,North,Standard,32,22.1,0,2,-0.5023559594334279,-0.1230073098079386,New Low-Engagement Users
CUST_0839,27,Male,South,Basic,59,37.7,0,2,-0.23331751309904297,1.7785544367777535,New Low-Engagement Users
CUST_0840,36,Female,South,Basic,38,45.7,0,2,-0.892128223962206,1.3368409881243921,New Low-Engagement Users
CUST_0841,34,Female,South,Premium,38,29.0,0,2,-0.3001839304887762,0.4819887144521486,New Low-Engagement Users
CUST_0842,38,Female,West,Basic,56,9.9,0,1,1.226748377334156,0.24726381964898933,At-Risk Mid-Tenure
CUST_0843,31,Female,West,Standard,28,14.2,0,3,-0.15696238116274222,-0.6860754427576439,Young High-Engagement
CUST_0844,26,Male,East,Premium,53,10.7,0,2,0.6139339769698818,0.1531861941230265,New Low-Engagement Users
CUST_0845,63,Female,North,Standard,30,13.1,0,1,1.2363168522834591,-0.627967908155442,At-Risk Mid-Tenure
CUST_0846,18,Male,East,Basic,3,16.0,0,3,-1.5808886016794046,-1.630397068948767,Young High-Engagement
CUST_0847,68,Female,South,Standard,28,28.2,0,0,0.7625721071431757,0.06637224447538924,Loyal Heavy Users
CUST_0848,62,Male,West,Premium,3,29.8,0,0,-0.3727419350205735,-0.8810673948240909,Loyal Heavy Users
CUST_0849,30,Male,West,Standard,45,21.9,0,2,0.05776233405062691,0.4018142409994532,New Low-Engagement Users
CUST_0850,21,Male,East,Premium,54,31.2,1,2,-0.37828991242590854,1.2359216197800027,New Low-Engagement Users
CUST_0851,18,Male,West,Basic,34,5.0,0,3,-0.1084413017369312,-0.9235367414425585,Young High-Engagement
CUST_0852,66,Female,South,Standard,16,5.3,0,1,1.2054301581871045,-1.5961691820635004,At-Risk Mid-Tenure
CUST_0853,57,Male,West,Standard,22,9.4,0,1,0.8790035855466923,-1.1503799746029104,At-Risk Mid-Tenure
CUST_0854,49,Male,East,Premium,32,26.4,0,0,0.2063564998009459,0.11888237764657092,Loyal Heavy Users
CUST_0855,51,Male,South,Basic,38,11.5,1,1,1.0854852001968982,-0.3944583458600351,At-Risk Mid-Tenure
CUST_0856,45,Male,East,Premium,8,14.9,0,3,-0.2883589437035273,-1.454589847912548,Young High-Engagement
CUST_0857,48,Male,West,Standard,55,20.6,0,1,1.1637049093145664,0.7628983749562401,At-Risk Mid-Tenure
CUST_0858,25,Male,East,Basic,8,40.8,0,3,-2.1323342347639973,-0.15221783103878214,Young High-Engagement
CUST_0859,56,Female,East,Basic,57,1.7,0,1,2.311429360501414,-0.11232048282021426,At-Risk Mid-Tenure
CUST_0860,43,Female,North,Premium,6,32.8,0,3,-1.1553549931016822,-0.6243565325655318,Young High-Engagement
CUST_0861,51,Female,West,Basic,14,33.8,0,0,-0.6092171573167356,-0.23779907798115582,Loyal Heavy Users
CUST_0862,20,Male,West,Basic,32,40.1,0,2,-1.5073436920587462,0.7891098044617056,New Low-Engagement Users
CUST_0863,67,Male,East,Basic,35,46.7,0,0,0.21046673176176972,1.2965632324096381,Loyal Heavy Users
CUST_0864,29,Female,North,Premium,10,2.0,0,3,-0.34403973498295665,-2.04773180550369,Young High-Engagement
CUST_0865,18,Female,West,Standard,3,8.5,1,3,-1.2790449692612567,-2.0134023082021186,Young High-Engagement
CUST_0866,61,Male,South,Standard,59,44.4,0,0,0.8597701520274027,2.15516944640202,Loyal Heavy Users
CUST_0867,22,Male,East,Basic,12,23.5,0,3,-1.4234527774208823,-0.8750336648462806,Young High-Engagement
CUST_0868,47,Male,West,Standard,49,28.7,0,2,0.5983281996665583,0.9299946520071979,New Low-Engagement Users
CUST_0869,47,Male,South,Standard,59,33.5,0,2,0.7373235348315853,1.5843442454770176,New Low-Engagement Users
CUST_0870,34,Male,West,Premium,31,34.3,0,2,-0.7460094460031166,0.4661873819478113,New Low-Engagement Users
CUST_0871,65,Female,South,Premium,29,46.7,0,0,-0.0689992855634621,1.0490002139329193,Loyal Heavy Users
CUST_0872,64,Female,East,Basic,5,49.9,0,0,-1.0350869565410352,0.22925916871253982,Loyal Heavy Users
CUST_0873,40,Female,West,Standard,52,36.3,0,2,0.11154954863486449,1.4337790399498302,New Low-Engagement Users
CUST_0874,32,Female,West,Basic,25,15.1,1,3,-0.2527557643378894,-0.761869049017487,Young High-Engagement
CUST_0875,54,Female,North,Standard,41,44.1,0,0,-0.006634585340389784,1.3961465442676728,Loyal Heavy Users
CUST_0876,38,Female,East,Basic,31,3.4,0,1,0.6579080423149466,-1.1077396552397685,At-Risk Mid-Tenure
CUST_0877,31,Female,South,Basic,21,12.3,1,3,-0.3130180095556608,-1.0695618049451983,Young High-Engagement
CUST_0878,19,Male,West,Basic,58,45.0,0,2,-0.8809729534878906,2.102314481877125,New Low-Engagement Users
CUST_0879,28,Male,West,Standard,20,13.6,0,3,-0.5187963905658736,-1.0471377655782228,Young High-Engagement
CUST_0880,68,Male,South,Basic,39,11.8,0,1,1.7879963026014323,-0.3209836809761639,At-Risk Mid-Tenure
CUST_0881,56,Female,East,Standard,22,7.8,0,1,0.9033164631070741,-1.2331013961110158,At-Risk Mid-Tenure
CUST_0882,55,Female,North,Standard,4,43.1,1,0,-1.1553567986725881,-0.1680442731184463,Loyal Heavy Users
CUST_0883,51,Male,North,Basic,13,25.5,1,0,-0.30839439676524943,-0.7025808334562987,Loyal Heavy Users
CUST_0884,55,Female,West,Standard,45,34.1,0,0,0.568774125871021,1.0501770252029976,Loyal Heavy Users
CUST_0885,67,Male,South,Basic,42,12.7,0,1,1.8113472139962237,-0.15326881729551647,At-Risk Mid-Tenure
CUST_0886,51,Female,West,Standard,50,38.1,0,2,0.4135567624490365,1.4550050577757276,New Low-Engagement Users
CUST_0887,35,Male,South,Standard,49,38.2,0,2,-0.2649722363289754,1.4029709761194256,New Low-Engagement Users
CUST_0888,47,Male,North,Basic,20,16.3,0,3,0.1340680848512351,-0.8899967738999324,Young High-Engagement
CUST_0889,32,Female,East,Basic,52,21.1,0,2,0.402642531491725,0.6494459913239153,New Low-Engagement Users
CUST_0890,44,Male,South,Basic,13,11.3,1,3,-0.017466800875318628,-1.4348328797143766,Young High-Engagement
CUST_0891,68,Male,North,Premium,17,48.9,1,0,-0.43590910423481904,0.6733178404321973,Loyal Heavy Users
CUST_0892,51,Male,West,Standard,54,32.6,0,2,0.7677788635207353,1.3378250451290064,New Low-Engagement Users
CUST_0893,69,Female,South,Standard,36,46.8,0,0,0.31982053736510513,1.3446198672358973,Loyal Heavy Users
CUST_0894,55,Female,East,Standard,33,15.9,0,1,0.9026376953105569,-0.3703205104690113,At-Risk Mid-Tenure
CUST_0895,50,Male,West,Basic,1,39.3,0,0,-1.3024774229986351,-0.4899363187813986,Loyal Heavy Users
CUST_0896,41,Female,West,Standard,15,38.5,0,0,-1.1659592811957438,0.033003791311808334,Loyal Heavy Users
CUST_0897,32,Female,North,Standard,13,34.9,0,3,-1.4482332658169703,-0.24180670580584873,Young High-Engagement
CUST_0898,47,Male,South,Basic,17,48.3,0,0,-1.2534506581066558,0.6213910414767312,Loyal Heavy Users
CUST_0899,59,Male,West,Basic,24,20.3,0,0,0.5869200864591587,-0.5098731712170573,Loyal Heavy Users
CUST_0900,68,Male,East,Basic,58,7.4,0,1,2.596210894120765,0.23184976865578466,At-Risk Mid-Tenure
CUST_0901,34,Male,South,Standard,8,33.9,1,3,-1.4939142167398916,-0.49545991694535196,Young High-Engagement
CUST_0902,22,Female,East,Premium,50,36.7,0,2,-0.6924315828087839,1.3541152695607812,New Low-Engagement Users
CUST_0903,46,Male,West,Basic,27,29.2,0,0,-0.19266071165795354,0.054216968725147134,Loyal Heavy Users
CUST_0904,21,Female,East,Standard,45,11.1,0,2,0.13169328853335072,-0.1588360377318862,New Low-Engagement Users
CUST_0905,27,Female,North,Basic,23,25.7,0,3,-0.9461986369155164,-0.3074684112792371,Young High-Engagement
CUST_0906,34,Male,East,Premium,46,16.3,1,2,0.47667816166940136,0.16081416826127984,New Low-Engagement Users
CUST_0907,27,Female,South,Basic,8,21.9,0,3,-1.2915274196926174,-1.1153637596891135,Young High-Engagement
CUST_0908,34,Male,East,Standard,8,32.6,0,3,-1.4415946537874127,-0.5618474917492661,Young High-Engagement
CUST_0909,37,Other,East,Standard,59,37.5,0,2,0.1755359573203403,1.778477335071568,New Low-Engagement Users
CUST_0910,41,Female,North,Standard,26,12.4,0,3,0.24984934552331758,-0.8497055769074127,Young High-Engagement
CUST_0911,22,Female,East,Standard,47,20.9,0,2,-0.15620024182167772,0.4244830267627516,New Low-Engagement Users
CUST_0912,51,Female,East,Basic,59,14.2,0,1,1.6743895383429128,0.602798645001288,At-Risk Mid-Tenure
CUST_0913,23,Male,West,Basic,13,10.7,0,3,-0.8350083547471553,-1.4867596786698427,Young High-Engagement
CUST_0914,19,Female,West,Basic,39,39.4,0,2,-1.286729368449693,1.0388073799073745,New Low-Engagement Users
CUST_0915,30,Female,South,Basic,37,45.6,0,2,-1.1618037523208344,1.2847298047619042,New Low-Engagement Users
CUST_0916,60,Female,West,Standard,49,19.1,0,1,1.5057336481164902,0.4529252285056497,At-Risk Mid-Tenure
CUST_0917,60,Female,West,Basic,28,37.8,0,0,0.05556881213736001,0.5485098536472227,Loyal Heavy Users
CUST_0918,65,Female,West,Basic,25,45.0,0,0,-0.13345149951373841,0.798495196896423,Loyal Heavy Users
CUST_0919,28,Male,West,Standard,16,42.5,1,3,-1.8147706247821942,0.26501859353895507,Young High-Engagement
CUST_0920,68,Male,North,Premium,55,10.0,1,1,2.3919191902420143,0.24185704615931086,At-Risk Mid-Tenure
CUST_0921,64,Female,West,Standard,2,47.9,0,0,-1.0542478992033217,0.004356566140677153,Loyal Heavy Users
CUST_0922,40,Male,North,Basic,54,19.5,0,2,0.8541143372340445,0.6576925520918582,New Low-Engagement Users
CUST_0923,33,Female,North,Basic,18,17.6,0,3,-0.545812559727298,-0.9196453670423516,Young High-Engagement
CUST_0924,48,Female,West,Premium,17,4.1,0,1,0.5654949129664534,-1.634772864722296,At-Risk Mid-Tenure
CUST_0925,28,Male,East,Basic,30,24.8,0,3,-0.6373742883976662,-0.06595703461220999,Young High-Engagement
CUST_0926,33,Male,North,Basic,39,6.3,0,1,0.6065332255992596,-0.6373314894539512,At-Risk Mid-Tenure
CUST_0927,25,Female,East,Standard,13,13.2,0,3,-0.8554620375088914,-1.357063991317278,Young High-Engagement
CUST_0928,21,Male,East,Standard,32,16.5,0,3,-0.5174619646941503,-0.41506637792144996,Young High-Engagement
CUST_0929,57,Female,West,Standard,50,40.6,1,0,0.5534248024425936,1.5887552936645202,Loyal Heavy Users
CUST_0930,21,Male,South,Basic,29,43.9,0,2,-1.7198499464355772,0.8614115573798249,New Low-Engagement Users
CUST_0931,42,Female,West,Basic,46,15.8,0,1,0.817444516007864,0.14338958271684596,At-Risk Mid-Tenure
CUST_0932,20,Male,South,Premium,30,43.1,0,2,-1.6945161970085336,0.8604666520935113,New Low-Engagement Users
CUST_0933,49,Female,South,Basic,18,43.0,0,0,-0.9267694371622539,0.393683904040578,Loyal Heavy Users
CUST_0934,20,Male,West,Standard,13,38.5,1,3,-2.074083377643561,-0.0701278365729244,Young High-Engagement
CUST_0935,44,Female,West,Standard,43,8.2,0,1,1.1038210135954414,-0.3654629908960717,At-Risk Mid-Tenure
CUST_0936,46,Male,South,Standard,21,34.8,0,0,-0.6173424464777557,0.09465846982571134,Loyal Heavy Users
CUST_0937,49,Female,West,Basic,30,47.3,0,0,-0.7012161411868217,1.104345062963042,Loyal Heavy Users
CUST_0938,67,Female,South,Basic,21,34.4,0,0,0.24044492504983406,0.09551790354739718,Loyal Heavy Users
CUST_0939,68,Male,East,Standard,48,17.2,0,1,1.8696266211817432,0.3230837075991561,At-Risk Mid-Tenure
CUST_0940,36,Male,West,Premium,55,25.5,0,2,0.4855352345354972,1.0009648189930787,New Low-Engagement Users
CUST_0941,38,Male,East,Premium,17,32.6,0,3,-0.982315197110742,-0.18948932690013098,Young High-Engagement
CUST_0942,22,Female,North,Basic,40,26.0,0,2,-0.5939765938048677,0.39846822121165854,New Low-Engagement Users
CUST_0943,35,Female,East,Basic,19,6.9,0,3,-0.0018039234418292503,-1.4231162767409182,Young High-Engagement
CUST_0944,45,Female,East,Premium,52,16.3,0,1,1.1168680551940424,0.4174999209445119,At-Risk Mid-Tenure
CUST_0945,59,Male,South,Standard,15,40.3,0,0,-0.5169540005772802,0.14317051714563928,Loyal Heavy Users
CUST_0946,39,Male,East,Premium,9,43.2,0,0,-1.6345806415030149,0.02545738943385668,Loyal Heavy Users
CUST_0947,38,Female,West,Basic,52,7.7,0,1,1.182419072211756,-0.028774880004397253,At-Risk Mid-Tenure
CUST_0948,23,Female,South,Standard,10,47.7,0,3,-2.4237561859838124,0.2799649628757224,Young High-Engagement
CUST_0949,18,Other,North,Standard,44,17.1,0,2,-0.2632404354589017,0.10360461823385654,New Low-Engagement Users
CUST_0950,22,Male,West,Standard,31,33.5,0,2,-1.1947779601443935,0.4131698441521029,New Low-Engagement Users
CUST_0951,58,Female,North,Standard,53,37.8,0,0,0.8058461005413182,1.569548180248295,Loyal Heavy Users
CUST_0952,29,Male,East,Basic,23,40.8,0,2,-1.4737496221397413,0.4656760780189577,New Low-Engagement Users
CUST_0953,43,Male,West,Standard,52,47.3,0,2,-0.21091315351194953,1.9985609689235837,New Low-Engagement Users
CUST_0954,63,Female,West,Basic,30,16.3,0,1,1.1075302357850494,-0.46455233940734525,At-Risk Mid-Tenure
CUST_0955,51,Female,North,Standard,33,43.1,0,0,-0.35237026768121993,1.0146572753535819,Loyal Heavy Users
CUST_0956,66,Other,West,Premium,57,7.5,0,1,2.478807924986279,0.19400660687628124,At-Risk Mid-Tenure
CUST_0957,31,Male,West,Basic,52,35.5,0,2,-0.21697767343994248,1.383802413556293,New Low-Engagement Users
CUST_0958,43,Male,West,Premium,9,37.4,0,0,-1.2408331763443539,-0.26667878038584053,Loyal Heavy Users
