CustomerID,CSAT_Score,NPS_Category,NPS_Score_Numeric,Open_Ended_Feedback,Survey_Date,survey_month,feedback_clean,sentiment_compound,sentiment_label
CUST_0564,4,Passive,5,I love the new commentator! Great addition to the team.,2024-07-31,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0565,3,Promoter,10,"The app keeps crashing, please fix it.",2024-01-06,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0566,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-15,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0567,4,Promoter,10,Subscription price is too high for what's offered.,2024-03-27,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0568,2,Passive,5,The streaming quality was terrible during the last game.,2024-04-08,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0569,4,Detractor,0,The streaming quality was terrible during the last game.,2024-10-11,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0570,2,Detractor,0,Subscription price is too high for what's offered.,2024-03-05,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0571,4,Passive,5,"The app keeps crashing, please fix it.",2024-12-10,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0572,5,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-05-07,2024-05,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0573,2,Detractor,0,"The app keeps crashing, please fix it.",2024-05-13,2024-05,the app keeps crashing please fix it,0.3182,positive
CUST_0574,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-06-08,2024-06,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0575,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-15,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0576,3,Detractor,0,The streaming quality was terrible during the last game.,2024-11-05,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0577,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-28,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0578,5,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-04-19,2024-04,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0579,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-06-05,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0580,3,Promoter,10,Subscription price is too high for what's offered.,2024-09-12,2024-09,subscription price is too high for what s offered,0.0,neutral
CUST_0581,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-05,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0582,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-09,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0583,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-03,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0584,4,Detractor,0,"No feedback, everything seems to be working fine.",2024-02-16,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0585,5,Passive,5,Subscription price is too high for what's offered.,2024-06-09,2024-06,subscription price is too high for what s offered,0.0,neutral
CUST_0586,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-04,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0587,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-21,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0588,4,Passive,5,I love the new commentator! Great addition to the team.,2024-04-30,2024-04,i love the new commentator great addition to the team,0.8519,positive
CUST_0589,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-06,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0590,2,Detractor,0,Subscription price is too high for what's offered.,2024-12-09,2024-12,subscription price is too high for what s offered,0.0,neutral
CUST_0591,5,Promoter,10,"The app keeps crashing, please fix it.",2024-06-18,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0592,5,Passive,5,"No feedback, everything seems to be working fine.",2024-05-01,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0593,3,Promoter,10,Subscription price is too high for what's offered.,2024-01-03,2024-01,subscription price is too high for what s offered,0.0,neutral
CUST_0594,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-09-14,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0595,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-06-03,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0596,5,Promoter,10,The streaming quality was terrible during the last game.,2024-09-11,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0597,2,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-25,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0598,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-11-18,2024-11,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0599,3,Detractor,0,The streaming quality was terrible during the last game.,2024-07-10,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0600,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-20,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0601,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-28,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0602,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-04-30,2024-04,wish there were more pre game analysis segments,0.4019,positive
CUST_0603,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-13,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0604,5,Promoter,10,"The app keeps crashing, please fix it.",2024-06-09,2024-06,the app keeps crashing please fix it,0.3182,positive
CUST_0605,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-06-24,2024-06,wish there were more pre game analysis segments,0.4019,positive
CUST_0606,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-10-23,2024-10,wish there were more pre game analysis segments,0.4019,positive
CUST_0607,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-02-29,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0608,5,Promoter,10,The streaming quality was terrible during the last game.,2024-05-05,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0609,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-05,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0610,3,Passive,5,"No feedback, everything seems to be working fine.",2024-05-21,2024-05,no feedback everything seems to be working fine,-0.1027,negative
CUST_0611,3,Detractor,0,Subscription price is too high for what's offered.,2024-02-29,2024-02,subscription price is too high for what s offered,0.0,neutral
CUST_0612,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-26,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0613,4,Detractor,0,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-05-03,2024-05,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0614,4,Passive,5,The streaming quality was terrible during the last game.,2024-06-04,2024-06,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0615,2,Detractor,0,Subscription price is too high for what's offered.,2024-11-04,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0616,3,Detractor,0,The streaming quality was terrible during the last game.,2024-08-16,2024-08,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0617,3,Detractor,0,"The app keeps crashing, please fix it.",2024-08-31,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0618,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-01-15,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0619,3,Promoter,10,The streaming quality was terrible during the last game.,2024-02-01,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0620,5,Promoter,10,"The app keeps crashing, please fix it.",2024-11-12,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0621,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-12-13,2024-12,no feedback everything seems to be working fine,-0.1027,negative
CUST_0622,5,Passive,5,The streaming quality was terrible during the last game.,2024-07-10,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0623,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-18,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0624,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-02,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0625,3,Detractor,0,"No feedback, everything seems to be working fine.",2024-03-13,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0626,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-04-14,2024-04,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0627,1,Detractor,0,The streaming quality was terrible during the last game.,2024-05-31,2024-05,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0628,2,Passive,5,"No feedback, everything seems to be working fine.",2024-03-31,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0629,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-30,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0630,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-24,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0631,1,Promoter,10,Subscription price is too high for what's offered.,2024-08-21,2024-08,subscription price is too high for what s offered,0.0,neutral
CUST_0632,4,Passive,5,Wish there were more pre-game analysis segments.,2024-05-01,2024-05,wish there were more pre game analysis segments,0.4019,positive
CUST_0633,3,Detractor,0,Wish there were more pre-game analysis segments.,2024-04-26,2024-04,wish there were more pre game analysis segments,0.4019,positive
CUST_0634,2,Passive,5,Wish there were more pre-game analysis segments.,2024-08-23,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0635,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-24,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0636,5,Promoter,10,Wish there were more pre-game analysis segments.,2024-08-26,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0637,4,Detractor,0,"The app keeps crashing, please fix it.",2024-10-07,2024-10,the app keeps crashing please fix it,0.3182,positive
CUST_0638,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-03-29,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0639,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-08,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0640,2,Passive,5,"No feedback, everything seems to be working fine.",2024-02-24,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0641,4,Passive,5,Subscription price is too high for what's offered.,2024-08-14,2024-08,subscription price is too high for what s offered,0.0,neutral
CUST_0642,3,Passive,5,"No feedback, everything seems to be working fine.",2024-10-03,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0643,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-09-27,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0644,3,Passive,5,"The app keeps crashing, please fix it.",2024-03-01,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0645,5,Detractor,0,The streaming quality was terrible during the last game.,2024-02-09,2024-02,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0646,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-02-04,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0647,1,Promoter,10,Wish there were more pre-game analysis segments.,2024-03-22,2024-03,wish there were more pre game analysis segments,0.4019,positive
CUST_0648,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-08-14,2024-08,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0649,2,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-12-20,2024-12,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0650,3,Detractor,0,"The app keeps crashing, please fix it.",2024-04-19,2024-04,the app keeps crashing please fix it,0.3182,positive
CUST_0651,3,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-14,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0652,2,Promoter,10,"The app keeps crashing, please fix it.",2024-12-22,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0653,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-01,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0654,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-07,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0655,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-06-04,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0656,2,Detractor,0,"The app keeps crashing, please fix it.",2024-02-15,2024-02,the app keeps crashing please fix it,0.3182,positive
CUST_0657,3,Promoter,10,Subscription price is too high for what's offered.,2024-02-24,2024-02,subscription price is too high for what s offered,0.0,neutral
CUST_0658,4,Passive,5,The streaming quality was terrible during the last game.,2024-09-15,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0659,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-14,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0660,4,Passive,5,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-07-02,2024-07,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0661,1,Passive,5,"The app keeps crashing, please fix it.",2024-12-06,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0662,5,Promoter,10,Subscription price is too high for what's offered.,2024-04-20,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0663,3,Promoter,10,"The app keeps crashing, please fix it.",2024-12-08,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0664,2,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-19,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0665,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-12-20,2024-12,wish there were more pre game analysis segments,0.4019,positive
CUST_0666,5,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-12,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0667,3,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-01,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0668,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-02-07,2024-02,no feedback everything seems to be working fine,-0.1027,negative
CUST_0669,5,Passive,5,Subscription price is too high for what's offered.,2024-03-30,2024-03,subscription price is too high for what s offered,0.0,neutral
CUST_0670,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-03,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0671,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-22,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0672,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-07-07,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0673,4,Passive,5,"No feedback, everything seems to be working fine.",2024-11-22,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0674,2,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-07-13,2024-07,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0675,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-12,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0676,1,Promoter,10,"The app keeps crashing, please fix it.",2024-11-19,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0677,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-24,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0678,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-11-25,2024-11,no feedback everything seems to be working fine,-0.1027,negative
CUST_0679,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-10-25,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0680,5,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-26,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0681,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-05,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0682,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-04-23,2024-04,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0683,2,Detractor,0,"The app keeps crashing, please fix it.",2024-08-13,2024-08,the app keeps crashing please fix it,0.3182,positive
CUST_0684,2,Promoter,10,Subscription price is too high for what's offered.,2024-05-31,2024-05,subscription price is too high for what s offered,0.0,neutral
CUST_0685,1,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-04-02,2024-04,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0686,5,Detractor,0,The streaming quality was terrible during the last game.,2024-07-28,2024-07,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0687,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-04,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0688,5,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-19,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0689,5,Passive,5,"No feedback, everything seems to be working fine.",2024-07-02,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0690,1,Passive,5,Wish there were more pre-game analysis segments.,2024-03-01,2024-03,wish there were more pre game analysis segments,0.4019,positive
CUST_0691,4,Promoter,10,I love the new commentator! Great addition to the team.,2024-07-22,2024-07,i love the new commentator great addition to the team,0.8519,positive
CUST_0692,4,Detractor,0,Subscription price is too high for what's offered.,2024-09-12,2024-09,subscription price is too high for what s offered,0.0,neutral
CUST_0693,5,Promoter,10,"No feedback, everything seems to be working fine.",2024-10-15,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0694,2,Passive,5,Subscription price is too high for what's offered.,2024-11-12,2024-11,subscription price is too high for what s offered,0.0,neutral
CUST_0695,3,Passive,5,"No feedback, everything seems to be working fine.",2024-03-06,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0696,1,Detractor,0,Wish there were more pre-game analysis segments.,2024-07-12,2024-07,wish there were more pre game analysis segments,0.4019,positive
CUST_0697,4,Detractor,0,The streaming quality was terrible during the last game.,2024-01-19,2024-01,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0698,1,Detractor,0,The streaming quality was terrible during the last game.,2024-01-27,2024-01,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0699,3,Promoter,10,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-05-18,2024-05,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0700,4,Detractor,0,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-08-28,2024-08,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0701,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-08-05,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0702,3,Promoter,10,The streaming quality was terrible during the last game.,2024-12-27,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0703,5,Passive,5,Subscription price is too high for what's offered.,2024-08-19,2024-08,subscription price is too high for what s offered,0.0,neutral
CUST_0704,2,Passive,5,The streaming quality was terrible during the last game.,2024-04-16,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0705,4,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-13,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0706,2,Detractor,0,"No feedback, everything seems to be working fine.",2024-01-30,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0707,1,Passive,5,I love the new commentator! Great addition to the team.,2024-10-06,2024-10,i love the new commentator great addition to the team,0.8519,positive
CUST_0708,5,Promoter,10,"The app keeps crashing, please fix it.",2024-12-28,2024-12,the app keeps crashing please fix it,0.3182,positive
CUST_0709,3,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-08,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0710,4,Detractor,0,The streaming quality was terrible during the last game.,2024-10-03,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0711,4,Passive,5,"The app keeps crashing, please fix it.",2024-09-25,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0712,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-02-26,2024-02,wish there were more pre game analysis segments,0.4019,positive
CUST_0713,4,Detractor,0,Wish there were more pre-game analysis segments.,2024-08-18,2024-08,wish there were more pre game analysis segments,0.4019,positive
CUST_0714,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-10-03,2024-10,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0715,3,Promoter,10,Wish there were more pre-game analysis segments.,2024-11-11,2024-11,wish there were more pre game analysis segments,0.4019,positive
CUST_0716,3,Promoter,10,I'm happy with the service but I would love to be able to pause and rewind live streams.,2024-08-04,2024-08,i m happy with the service but i would love to be able to pause and rewind live streams,0.8462,positive
CUST_0717,5,Detractor,0,"The app keeps crashing, please fix it.",2024-04-22,2024-04,the app keeps crashing please fix it,0.3182,positive
CUST_0718,1,Detractor,0,"The app keeps crashing, please fix it.",2024-11-07,2024-11,the app keeps crashing please fix it,0.3182,positive
CUST_0719,2,Passive,5,The streaming quality was terrible during the last game.,2024-04-26,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0720,1,Passive,5,"The app keeps crashing, please fix it.",2024-01-23,2024-01,the app keeps crashing please fix it,0.3182,positive
CUST_0721,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-12,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0722,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-04-18,2024-04,i love the new commentator great addition to the team,0.8519,positive
CUST_0723,1,Promoter,10,"The app keeps crashing, please fix it.",2024-03-20,2024-03,the app keeps crashing please fix it,0.3182,positive
CUST_0724,1,Detractor,0,"No feedback, everything seems to be working fine.",2024-08-10,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0725,5,Detractor,0,"No feedback, everything seems to be working fine.",2024-03-02,2024-03,no feedback everything seems to be working fine,-0.1027,negative
CUST_0726,2,Promoter,10,"No feedback, everything seems to be working fine.",2024-01-14,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0727,1,Passive,5,"No feedback, everything seems to be working fine.",2024-10-03,2024-10,no feedback everything seems to be working fine,-0.1027,negative
CUST_0728,4,Promoter,10,Wish there were more pre-game analysis segments.,2024-09-22,2024-09,wish there were more pre game analysis segments,0.4019,positive
CUST_0729,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-05-19,2024-05,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0730,4,Promoter,10,"The app keeps crashing, please fix it.",2024-09-18,2024-09,the app keeps crashing please fix it,0.3182,positive
CUST_0731,2,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-24,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0732,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-06-02,2024-06,no feedback everything seems to be working fine,-0.1027,negative
CUST_0733,1,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-12-05,2024-12,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0734,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-11,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0735,3,Promoter,10,"No feedback, everything seems to be working fine.",2024-12-19,2024-12,no feedback everything seems to be working fine,-0.1027,negative
CUST_0736,4,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-03-26,2024-03,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0737,2,Passive,5,"No feedback, everything seems to be working fine.",2024-07-22,2024-07,no feedback everything seems to be working fine,-0.1027,negative
CUST_0738,5,Promoter,10,I love the new commentator! Great addition to the team.,2024-08-25,2024-08,i love the new commentator great addition to the team,0.8519,positive
CUST_0739,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-24,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0740,2,Detractor,0,The streaming quality was terrible during the last game.,2024-09-06,2024-09,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0741,5,Promoter,10,The streaming quality was terrible during the last game.,2024-04-03,2024-04,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0742,4,Detractor,0,The streaming quality was terrible during the last game.,2024-10-15,2024-10,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0743,4,Passive,5,"No feedback, everything seems to be working fine.",2024-01-30,2024-01,no feedback everything seems to be working fine,-0.1027,negative
CUST_0744,2,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-01-19,2024-01,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0745,1,Passive,5,"Great coverage, I am a loyal fan and appreciate the service.",2024-07-22,2024-07,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0746,3,Detractor,0,Subscription price is too high for what's offered.,2024-04-02,2024-04,subscription price is too high for what s offered,0.0,neutral
CUST_0747,5,Passive,5,The streaming quality was terrible during the last game.,2024-11-24,2024-11,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0748,2,Promoter,10,The streaming quality was terrible during the last game.,2024-12-15,2024-12,the streaming quality was terrible during the last game,-0.4767,negative
CUST_0749,1,Promoter,10,"No feedback, everything seems to be working fine.",2024-04-28,2024-04,no feedback everything seems to be working fine,-0.1027,negative
CUST_0750,1,Detractor,0,"Great coverage, I am a loyal fan and appreciate the service.",2024-02-08,2024-02,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0751,1,Passive,5,"No feedback, everything seems to be working fine.",2024-08-27,2024-08,no feedback everything seems to be working fine,-0.1027,negative
CUST_0752,1,Passive,5,I wish there was an option to remove spoilers from my feed. It's so frustrating to have the final scores pop up before I can watch the game.,2024-11-25,2024-11,i wish there was an option to remove spoilers from my feed it s so frustrating to have the final scores pop up before i can watch the game,-0.2596,negative
CUST_0753,4,Promoter,10,"Great coverage, I am a loyal fan and appreciate the service.",2024-09-14,2024-09,great coverage i am a loyal fan and appreciate the service,0.9042,positive
CUST_0754,4,Promoter,10,"No feedback, everything seems to be working fine.",2024-09-02,2024-09,no feedback everything seems to be working fine,-0.1027,negative
CUST_0755,1,Detractor,0,"The app keeps crashing, please fix it.",2024-07-09,2024-07,the app keeps crashing please fix it,0.3182,positive
